RATE,GROSS AMT,PCS,Style,Discount/Charges
969,969,1,SET269,0
969,969,1,SET269,0
931,931,1,SET195,0
931,931,1,SET195,0
931,931,1,SET195,0
894,894,1,SET200,0
894,894,1,SET200,0
894,894,1,SET200,0
765,765,1,SET236,0
765,765,1,SET236,0
765,765,1,SET236,0
765,765,1,SET236,0
744,744,1,SET199,0
744,744,1,SET199,0
744,744,1,SET199,0
582,582,1,SET260,0
582,582,1,SET260,0
582,582,1,SET260,0
1056,1056,1,SET275,0
1056,1056,1,SET275,0
1056,1056,1,SET275,0
894,894,1,SET201,0
894,894,1,SET201,0
574,522,1,SET234,-9.961685824
574,522,1,SET234,-9.961685824
574,522,1,SET234,-9.961685824
574,522,1,SET234,-9.961685824
574,522,1,SET234,-9.961685824
647.19,589,1,SET131,-9.879456706
647.19,589,1,SET131,-9.879456706
647.19,589,1,SET131,-9.879456706
647.19,589,1,SET131,-9.879456706
647.19,589,1,SET131,-9.879456706
647.19,589,1,SET131,-9.879456706
647.19,589,1,SET131,-9.879456706
582.59,530,1,SET231,-9.922641509
582.59,530,1,SET231,-9.922641509
582.59,530,1,SET231,-9.922641509
582.59,530,1,SET231,-9.922641509
582.59,530,1,SET231,-9.922641509
583.33,531,1,SET235,-9.854990584
583.33,531,1,SET235,-9.854990584
583.33,531,1,SET235,-9.854990584
583.33,531,1,SET235,-9.854990584
583.33,531,1,SET235,-9.854990584
681.25,620,1,SET037,-9.879032258
681.25,620,1,SET037,-9.879032258
681.25,620,1,SET037,-9.879032258
681.25,620,1,SET037,-9.879032258
681.25,620,1,SET037,-9.879032258
681.25,620,1,SET037,-9.879032258
681.25,620,1,SET037,-9.879032258
681.25,620,1,SET273,-9.879032258
681.25,620,1,SET273,-9.879032258
681.25,620,1,SET273,-9.879032258
681.25,620,1,SET273,-9.879032258
681.25,620,1,SET273,-9.879032258
681.25,620,1,SET273,-9.879032258
638.89,581,1,SET164,-9.963855422
638.89,581,1,SET164,-9.963855422
638.89,581,1,SET164,-9.963855422
638.89,581,1,SET164,-9.963855422
638.89,581,1,SET164,-9.963855422
768.75,700,1,SET038,-9.821428571
768.75,700,1,SET038,-9.821428571
768.75,700,1,SET038,-9.821428571
768.75,700,1,SET038,-9.821428571
768.75,700,1,SET038,-9.821428571
768.75,700,1,SET038,-9.821428571
806.25,734,1,SET251,-9.843324251
806.25,734,1,SET251,-9.843324251
806.25,734,1,SET251,-9.843324251
806.25,734,1,SET251,-9.843324251
806.25,734,1,SET251,-9.843324251
806.25,734,1,SET251,-9.843324251
806.25,734,1,SET251,-9.843324251
825.31,751,1,SET205,-9.894806924
825.31,751,1,SET205,-9.894806924
825.31,751,1,SET205,-9.894806924
825.31,751,1,SET205,-9.894806924
825.31,751,1,SET205,-9.894806924
825.31,751,1,SET205,-9.894806924
843.13,767,1,J0134,-9.925684485
843.13,767,1,J0134,-9.925684485
843.13,767,1,J0134,-9.925684485
843.13,767,1,J0134,-9.925684485
843.13,767,1,J0134,-9.925684485
843.13,767,1,J0134,-9.925684485
843.13,767,1,J0134,-9.925684485
868.75,791,1,SET197,-9.829329962
868.75,791,1,SET197,-9.829329962
868.75,791,1,SET197,-9.829329962
868.75,791,1,SET197,-9.829329962
868.75,791,1,SET197,-9.829329962
868.75,791,1,SET270,-9.829329962
868.75,791,1,SET270,-9.829329962
868.75,791,1,SET270,-9.829329962
868.75,791,1,SET270,-9.829329962
868.75,791,1,SET270,-9.829329962
868.75,791,1,SET098,-9.829329962
868.75,791,1,SET098,-9.829329962
868.75,791,1,SET098,-9.829329962
868.75,791,1,SET098,-9.829329962
868.75,791,1,SET098,-9.829329962
868.75,791,1,SET098,-9.829329962
868.75,791,1,SET098,-9.829329962
868.75,791,1,SET183,-9.829329962
868.75,791,1,SET183,-9.829329962
868.75,791,1,SET183,-9.829329962
868.75,791,1,SET183,-9.829329962
868.75,791,1,SET183,-9.829329962
868.75,791,1,SET183,-9.829329962
893.06,813,1,J0137,-9.847478475
893.06,813,1,J0137,-9.847478475
893.06,813,1,J0137,-9.847478475
893.06,813,1,J0137,-9.847478475
893.06,813,1,J0137,-9.847478475
893.06,813,1,J0137,-9.847478475
893.06,813,1,J0137,-9.847478475
1064.94,969,1,J0009,-9.900928793
1064.94,969,1,J0009,-9.900928793
1064.94,969,1,J0009,-9.900928793
1064.94,969,1,J0009,-9.900928793
1064.94,969,1,J0009,-9.900928793
1064.94,969,1,J0009,-9.900928793
1305.56,1188,1,J0246,-9.895622896
1305.56,1188,1,J0246,-9.895622896
1305.56,1188,1,J0246,-9.895622896
1305.56,1188,1,J0246,-9.895622896
1305.56,1188,1,J0246,-9.895622896
1305.56,1188,1,J0246,-9.895622896
1305.56,1188,1,J0246,-9.895622896
931.25,847,1,SET083,-9.946871311
931.25,847,1,SET083,-9.946871311
931.25,847,1,SET083,-9.946871311
931.25,847,1,SET083,-9.946871311
927.44,844,1,J0148,-9.886255924
927.44,844,1,J0148,-9.886255924
927.44,844,1,J0148,-9.886255924
927.44,844,1,J0148,-9.886255924
927.44,844,1,J0148,-9.886255924
927.44,844,1,J0148,-9.886255924
927.44,844,1,J0148,-9.886255924
931.25,847,1,SET110,-9.946871311
931.25,847,1,SET110,-9.946871311
931.25,847,1,SET110,-9.946871311
931.25,847,1,SET110,-9.946871311
931.25,847,1,SET110,-9.946871311
931.25,847,1,SET110,-9.946871311
931.25,847,1,SET110,-9.946871311
1030.56,938,1,J0147,-9.867803838
1030.56,938,1,J0147,-9.867803838
1030.56,938,1,J0147,-9.867803838
1030.56,938,1,J0147,-9.867803838
1030.56,938,1,J0147,-9.867803838
1030.56,938,1,J0147,-9.867803838
1030.56,938,1,J0147,-9.867803838
1374.31,1251,1,J0186,-9.856914468
1374.31,1251,1,J0186,-9.856914468
1374.31,1251,1,J0186,-9.856914468
1374.31,1251,1,J0186,-9.856914468
1374.31,1251,1,J0186,-9.856914468
1374.31,1251,1,J0186,-9.856914468
1374.31,1251,1,J0186,-9.856914468
343.13,312,1,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,1,J0121,-9.977564103
343.13,312,1,J0121,-9.977564103
343.13,312,1,J0121,-9.977564103
343.13,312,1,J0121,-9.977564103
343.13,312,1,J0121,-9.977564103
343.13,312,1,J0121,-9.977564103
343.13,312,1,J0121,-9.977564103
387.5,353,1,JNE3713,-9.773371105
387.5,353,1,JNE3713,-9.773371105
387.5,353,1,JNE3713,-9.773371105
387.5,353,1,JNE3713,-9.773371105
387.5,353,1,JNE3713,-9.773371105
387.5,353,1,JNE3713,-9.773371105
431.25,392,1,JNE3651,-10.0127551
431.25,392,1,JNE3651,-10.0127551
431.25,392,1,JNE3651,-10.0127551
431.25,392,1,JNE3651,-10.0127551
431.25,392,1,JNE3651,-10.0127551
431.25,392,1,JNE3651,-10.0127551
431.25,392,1,JNE3656,-10.0127551
431.25,392,1,JNE3656,-10.0127551
431.25,392,1,JNE3656,-10.0127551
431.25,392,1,JNE3656,-10.0127551
431.25,392,1,JNE3656,-10.0127551
431.25,392,1,JNE3656,-10.0127551
431.25,392,1,JNE3712,-10.0127551
431.25,392,1,JNE3712,-10.0127551
431.25,392,1,JNE3712,-10.0127551
431.25,392,1,JNE3712,-10.0127551
431.25,392,1,JNE3712,-10.0127551
431.25,392,1,JNE3712,-10.0127551
436.88,398,1,J0176,-9.768844221
436.88,398,1,J0176,-9.768844221
436.88,398,1,J0176,-9.768844221
436.88,398,1,J0176,-9.768844221
436.88,398,1,J0176,-9.768844221
436.88,398,1,J0176,-9.768844221
436.88,398,1,J0176,-9.768844221
436.88,398,1,J0189,-9.768844221
436.88,398,1,J0189,-9.768844221
436.88,398,1,J0189,-9.768844221
436.88,398,1,J0189,-9.768844221
436.88,398,1,J0189,-9.768844221
436.88,398,1,J0189,-9.768844221
436.88,398,1,J0189,-9.768844221
446.19,406,1,J0117,-9.899014778
446.19,406,1,J0117,-9.899014778
446.19,406,1,J0117,-9.899014778
446.19,406,1,J0117,-9.899014778
446.19,406,1,J0117,-9.899014778
446.19,406,1,J0117,-9.899014778
446.19,406,1,J0117,-9.899014778
446.19,406,1,J0118,-9.899014778
446.19,406,1,J0118,-9.899014778
446.19,406,1,J0118,-9.899014778
446.19,406,1,J0118,-9.899014778
446.19,406,1,J0118,-9.899014778
446.19,406,1,J0118,-9.899014778
446.19,406,1,J0118,-9.899014778
450,410,1,JNE3672,-9.756097561
450,410,1,JNE3672,-9.756097561
450,410,1,JNE3672,-9.756097561
450,410,1,JNE3672,-9.756097561
450,410,1,JNE3672,-9.756097561
450,410,1,JNE3672,-9.756097561
450,410,1,JNE3672,-9.756097561
450,410,1,JNE3674,-9.756097561
450,410,1,JNE3674,-9.756097561
450,410,1,JNE3674,-9.756097561
450,410,1,JNE3674,-9.756097561
450,410,1,JNE3674,-9.756097561
450,410,1,JNE3674,-9.756097561
450,410,1,JNE3674,-9.756097561
531.25,483,1,JNE3664,-9.989648033
531.25,483,1,JNE3664,-9.989648033
531.25,483,1,JNE3664,-9.989648033
531.25,483,1,JNE3664,-9.989648033
531.25,483,1,JNE3664,-9.989648033
531.25,483,1,JNE3664,-9.989648033
549.31,500,1,J0098,-9.862
549.31,500,1,J0098,-9.862
549.31,500,1,J0098,-9.862
549.31,500,1,J0098,-9.862
549.31,500,1,J0098,-9.862
549.31,500,1,J0098,-9.862
549.31,500,1,J0098,-9.862
549.31,500,1,J0114,-9.862
549.31,500,1,J0114,-9.862
549.31,500,1,J0114,-9.862
549.31,500,1,J0114,-9.862
549.31,500,1,J0114,-9.862
549.31,500,1,J0114,-9.862
549.31,500,1,J0114,-9.862
686.81,625,1,J0080,-9.8896
686.81,625,1,J0080,-9.8896
686.81,625,1,J0080,-9.8896
686.81,625,1,J0080,-9.8896
686.81,625,1,J0080,-9.8896
686.81,625,1,J0080,-9.8896
686.81,625,1,J0080,-9.8896
858.69,781,1,J0084,-9.947503201
858.69,781,1,J0084,-9.947503201
858.69,781,1,J0084,-9.947503201
858.69,781,1,J0084,-9.947503201
858.69,781,1,J0084,-9.947503201
858.69,781,1,J0084,-9.947503201
858.69,781,1,J0084,-9.947503201
387.5,353,1,JNE3678,-9.773371105
387.5,353,1,JNE3678,-9.773371105
387.5,353,1,JNE3678,-9.773371105
387.5,353,1,JNE3678,-9.773371105
387.5,353,1,JNE3678,-9.773371105
387.5,353,1,JNE3678,-9.773371105
387.5,353,1,JNE3678,-9.773371105
387.5,353,1,JNE3684,-9.773371105
387.5,353,1,JNE3684,-9.773371105
387.5,353,1,JNE3684,-9.773371105
387.5,353,1,JNE3684,-9.773371105
387.5,353,1,JNE3684,-9.773371105
387.5,353,1,JNE3684,-9.773371105
387.5,353,1,JNE3684,-9.773371105
431.25,392,1,JNE3683,-10.0127551
431.25,392,1,JNE3683,-10.0127551
431.25,392,1,JNE3683,-10.0127551
431.25,392,1,JNE3683,-10.0127551
431.25,392,1,JNE3683,-10.0127551
431.25,392,1,JNE3683,-10.0127551
431.25,392,1,JNE3683,-10.0127551
450,410,1,JNE3669,-9.756097561
450,410,1,JNE3669,-9.756097561
450,410,1,JNE3669,-9.756097561
450,410,1,JNE3669,-9.756097561
450,410,1,JNE3669,-9.756097561
450,410,1,JNE3669,-9.756097561
450,410,1,JNE3669,-9.756097561
450,410,1,JNE3679,-9.756097561
450,410,1,JNE3679,-9.756097561
450,410,1,JNE3679,-9.756097561
450,410,1,JNE3679,-9.756097561
450,410,1,JNE3679,-9.756097561
450,410,1,JNE3679,-9.756097561
450,410,1,JNE3679,-9.756097561
343.06,312,1,BTM005,-9.955128205
343.06,312,1,BTM005,-9.955128205
343.06,312,1,BTM005,-9.955128205
343.06,312,1,BTM005,-9.955128205
343.06,312,1,BTM005,-9.955128205
343.06,312,1,BTM005,-9.955128205
343.06,312,1,BTM005,-9.955128205
343.06,312,1,BTM031,-9.955128205
343.06,312,1,BTM031,-9.955128205
343.06,312,1,BTM031,-9.955128205
343.06,312,1,BTM031,-9.955128205
343.06,312,1,BTM031,-9.955128205
343.06,312,1,BTM031,-9.955128205
343.06,312,1,BTM031,-9.955128205
343.06,312,1,BTM002,-9.955128205
343.06,312,1,BTM002,-9.955128205
343.06,312,1,BTM002,-9.955128205
343.06,312,1,BTM002,-9.955128205
343.06,312,1,BTM002,-9.955128205
343.06,312,1,BTM002,-9.955128205
343.06,312,1,BTM002,-9.955128205
343.06,312,1,BTM021,-9.955128205
343.06,312,1,BTM021,-9.955128205
343.06,312,1,BTM021,-9.955128205
343.06,312,1,BTM021,-9.955128205
343.06,312,1,BTM021,-9.955128205
343.06,312,1,BTM021,-9.955128205
343.06,312,1,BTM021,-9.955128205
343.06,312,1,BTM027,-9.955128205
343.06,312,1,BTM027,-9.955128205
343.06,312,1,BTM027,-9.955128205
343.06,312,1,BTM027,-9.955128205
343.06,312,1,BTM027,-9.955128205
343.06,312,1,BTM027,-9.955128205
343.06,312,1,BTM027,-9.955128205
343.06,312,1,BTM030,-9.955128205
343.06,312,1,BTM030,-9.955128205
343.06,312,1,BTM030,-9.955128205
343.06,312,1,BTM030,-9.955128205
343.06,312,1,BTM030,-9.955128205
343.06,312,1,BTM030,-9.955128205
343.06,312,1,BTM030,-9.955128205
343.06,312,1,BTM035,-9.955128205
343.06,312,1,BTM035,-9.955128205
343.06,312,1,BTM035,-9.955128205
343.06,312,1,BTM035,-9.955128205
343.06,312,1,BTM035,-9.955128205
343.06,312,1,BTM035,-9.955128205
343.06,312,1,BTM035,-9.955128205
446.19,406,1,BTM041,-9.899014778
446.19,406,1,BTM041,-9.899014778
446.19,406,1,BTM041,-9.899014778
446.19,406,1,BTM041,-9.899014778
446.19,406,1,BTM041,-9.899014778
446.19,406,1,BTM041,-9.899014778
446.19,406,1,BTM041,-9.899014778
446.19,406,1,BTM045,-9.899014778
446.19,406,1,BTM045,-9.899014778
446.19,406,1,BTM045,-9.899014778
446.19,406,1,BTM045,-9.899014778
446.19,406,1,BTM045,-9.899014778
446.19,406,1,BTM045,-9.899014778
446.19,406,1,BTM045,-9.899014778
446.19,406,1,BTM047,-9.899014778
446.19,406,1,BTM047,-9.899014778
446.19,406,1,BTM047,-9.899014778
446.19,406,1,BTM047,-9.899014778
446.19,406,1,BTM047,-9.899014778
446.19,406,1,BTM047,-9.899014778
446.19,406,1,BTM047,-9.899014778
446.19,406,1,BTM040,-9.899014778
446.19,406,1,BTM040,-9.899014778
446.19,406,1,BTM040,-9.899014778
446.19,406,1,BTM040,-9.899014778
446.19,406,1,BTM040,-9.899014778
446.19,406,1,BTM040,-9.899014778
446.19,406,1,BTM040,-9.899014778
446.19,406,1,BTM042,-9.899014778
446.19,406,1,BTM042,-9.899014778
446.19,406,1,BTM042,-9.899014778
446.19,406,1,BTM042,-9.899014778
446.19,406,1,BTM042,-9.899014778
446.19,406,1,BTM042,-9.899014778
446.19,406,1,BTM042,-9.899014778
681.25,620,1,J0016,-9.879032258
681.25,620,1,J0016,-9.879032258
681.25,620,1,J0016,-9.879032258
681.25,620,1,J0016,-9.879032258
681.25,620,1,J0016,-9.879032258
681.25,620,1,J0016,-9.879032258
681.25,620,1,J0016,-9.879032258
686.81,625,1,J0158,-9.8896
686.81,625,1,J0158,-9.8896
686.81,625,1,J0158,-9.8896
686.81,625,1,J0158,-9.8896
686.81,625,1,J0158,-9.8896
686.81,625,1,J0158,-9.8896
686.81,625,1,J0158,-9.8896
765.94,697,1,J0093,-9.890961263
765.94,697,1,J0093,-9.890961263
765.94,697,1,J0093,-9.890961263
765.94,697,1,J0093,-9.890961263
765.94,697,1,J0093,-9.890961263
765.94,697,1,J0093,-9.890961263
765.94,697,1,J0093,-9.890961263
583.69,531,1,J0154,-9.922787194
583.69,531,1,J0154,-9.922787194
583.69,531,1,J0154,-9.922787194
583.69,531,1,J0154,-9.922787194
583.69,531,1,J0154,-9.922787194
583.69,531,1,J0154,-9.922787194
583.69,531,1,J0154,-9.922787194
893.06,813,1,J0081,-9.847478475
893.06,813,1,J0081,-9.847478475
893.06,813,1,J0081,-9.847478475
893.06,813,1,J0081,-9.847478475
893.06,813,1,J0081,-9.847478475
893.06,813,1,J0081,-9.847478475
893.06,813,1,J0081,-9.847478475
368.13,335,1,JNE3422,-9.889552239
368.13,335,1,JNE3422,-9.889552239
368.13,335,1,JNE3422,-9.889552239
368.13,335,1,JNE3422,-9.889552239
368.13,335,1,JNE3422,-9.889552239
368.13,335,1,JNE3440,-9.889552239
368.13,335,1,JNE3440,-9.889552239
368.13,335,1,JNE3440,-9.889552239
368.13,335,1,JNE3440,-9.889552239
368.13,335,1,JNE3440,-9.889552239
387.5,353,1,JNE3574,-9.773371105
387.5,353,1,JNE3574,-9.773371105
387.5,353,1,JNE3574,-9.773371105
387.5,353,1,JNE3574,-9.773371105
387.5,353,1,JNE3574,-9.773371105
387.5,353,1,JNE3423,-9.773371105
387.5,353,1,JNE3423,-9.773371105
387.5,353,1,JNE3423,-9.773371105
387.5,353,1,JNE3423,-9.773371105
387.5,353,1,JNE3423,-9.773371105
387.5,353,1,JNE3439,-9.773371105
387.5,353,1,JNE3439,-9.773371105
387.5,353,1,JNE3439,-9.773371105
387.5,353,1,JNE3439,-9.773371105
387.5,353,1,JNE3439,-9.773371105
387.5,353,1,JNE3446,-9.773371105
387.5,353,1,JNE3446,-9.773371105
387.5,353,1,JNE3446,-9.773371105
387.5,353,1,JNE3446,-9.773371105
387.5,353,1,JNE3446,-9.773371105
396.75,361,1,JNE1977,-9.903047091
396.75,361,1,JNE1977,-9.903047091
396.75,361,1,JNE1977,-9.903047091
396.75,361,1,JNE1977,-9.903047091
396.75,361,1,JNE1977,-9.903047091
396.75,361,1,JNE1977,-9.903047091
396.75,361,1,JNE1978,-9.903047091
396.75,361,1,JNE1978,-9.903047091
396.75,361,1,JNE1978,-9.903047091
396.75,361,1,JNE1978,-9.903047091
396.75,361,1,JNE1978,-9.903047091
396.75,361,1,JNE1978,-9.903047091
396.75,361,1,JNE1978,-9.903047091
356.89,325,1,JNE3455,-9.812307692
356.89,325,1,JNE3455,-9.812307692
356.89,325,1,JNE3455,-9.812307692
356.89,325,1,JNE3455,-9.812307692
356.89,325,1,JNE3455,-9.812307692
356.89,325,1,JNE3455,-9.812307692
356.89,325,1,JNE3455,-9.812307692
409.69,373,1,JNE1998,-9.836461126
409.69,373,1,JNE1998,-9.836461126
409.69,373,1,JNE1998,-9.836461126
409.69,373,1,JNE1998,-9.836461126
409.69,373,1,JNE1998,-9.836461126
409.69,373,1,JNE3042,-9.836461126
409.69,373,1,JNE3042,-9.836461126
409.69,373,1,JNE3042,-9.836461126
409.69,373,1,JNE3042,-9.836461126
409.69,373,1,JNE3042,-9.836461126
409.69,373,1,JNE3042,-9.836461126
431.25,392,1,JNE3489,-10.0127551
431.25,392,1,JNE3489,-10.0127551
431.25,392,1,JNE3489,-10.0127551
431.25,392,1,JNE3489,-10.0127551
431.25,392,1,JNE3489,-10.0127551
431.25,392,1,JNE3575,-10.0127551
431.25,392,1,JNE3575,-10.0127551
431.25,392,1,JNE3575,-10.0127551
431.25,392,1,JNE3575,-10.0127551
431.25,392,1,JNE3575,-10.0127551
431.25,392,1,JNE3627,-10.0127551
431.25,392,1,JNE3627,-10.0127551
431.25,392,1,JNE3627,-10.0127551
431.25,392,1,JNE3627,-10.0127551
431.25,392,1,JNE3627,-10.0127551
431.25,392,1,JNE3606,-10.0127551
431.25,392,1,JNE3606,-10.0127551
431.25,392,1,JNE3606,-10.0127551
431.25,392,1,JNE3606,-10.0127551
431.25,392,1,JNE3606,-10.0127551
431.25,392,1,JNE3606,-10.0127551
431.25,392,1,JNE3606,-10.0127551
431.25,392,1,JNE3576,-10.0127551
431.25,392,1,JNE3576,-10.0127551
431.25,392,1,JNE3576,-10.0127551
431.25,392,1,JNE3576,-10.0127551
431.25,392,1,JNE3576,-10.0127551
431.25,392,1,JNE3576,-10.0127551
431.25,392,1,JNE3576,-10.0127551
431.25,392,1,JNE3605,-10.0127551
431.25,392,1,JNE3605,-10.0127551
431.25,392,1,JNE3605,-10.0127551
431.25,392,1,JNE3605,-10.0127551
431.25,392,1,JNE3605,-10.0127551
431.25,392,1,JNE3605,-10.0127551
431.25,392,1,JNE3605,-10.0127551
431.25,392,1,JNE2014,-10.0127551
431.25,392,1,JNE2014,-10.0127551
431.25,392,1,JNE2014,-10.0127551
431.25,392,1,JNE2014,-10.0127551
431.25,392,1,JNE2014,-10.0127551
431.25,392,1,JNE2014,-10.0127551
431.25,392,1,JNE2014,-10.0127551
431.25,392,1,JNE3405,-10.0127551
431.25,392,1,JNE3405,-10.0127551
431.25,392,1,JNE3405,-10.0127551
431.25,392,1,JNE3405,-10.0127551
431.25,392,1,JNE3405,-10.0127551
431.25,392,1,JNE3405,-10.0127551
431.25,392,1,JNE3405,-10.0127551
431.25,392,1,JNE3420,-10.0127551
431.25,392,1,JNE3420,-10.0127551
431.25,392,1,JNE3420,-10.0127551
431.25,392,1,JNE3420,-10.0127551
431.25,392,1,JNE3420,-10.0127551
431.25,392,1,JNE3443,-10.0127551
431.25,392,1,JNE3443,-10.0127551
431.25,392,1,JNE3443,-10.0127551
431.25,392,1,JNE3443,-10.0127551
431.25,392,1,JNE3443,-10.0127551
431.25,392,1,JNE3386,-10.0127551
431.25,392,1,JNE3386,-10.0127551
431.25,392,1,JNE3386,-10.0127551
431.25,392,1,JNE3386,-10.0127551
431.25,392,1,JNE3386,-10.0127551
431.25,392,1,JNE3386,-10.0127551
431.25,392,1,JNE3386,-10.0127551
444.38,404,1,JNE2307,-9.995049505
444.38,404,1,JNE2307,-9.995049505
444.38,404,1,JNE2307,-9.995049505
444.38,404,1,JNE2307,-9.995049505
444.38,404,1,JNE2307,-9.995049505
450,410,1,JNE3560,-9.756097561
450,410,1,JNE3560,-9.756097561
450,410,1,JNE3560,-9.756097561
450,410,1,JNE3560,-9.756097561
450,410,1,JNE3547,-9.756097561
450,410,1,JNE3547,-9.756097561
450,410,1,JNE3547,-9.756097561
450,410,1,JNE3547,-9.756097561
450,410,1,JNE3547,-9.756097561
450,410,1,JNE3554,-9.756097561
450,410,1,JNE3554,-9.756097561
450,410,1,JNE3554,-9.756097561
450,410,1,JNE3554,-9.756097561
450,410,1,JNE3554,-9.756097561
556.25,506,1,JNE3256,-9.93083004
556.25,506,1,JNE3256,-9.93083004
556.25,506,1,JNE3256,-9.93083004
556.25,506,1,JNE3256,-9.93083004
556.25,506,1,JNE3256,-9.93083004
556.25,506,1,JNE3256,-9.93083004
556.25,506,1,JNE3256,-9.93083004
556.25,506,1,JNE3396,-9.93083004
556.25,506,1,JNE3396,-9.93083004
556.25,506,1,JNE3396,-9.93083004
556.25,506,1,JNE3396,-9.93083004
556.25,506,1,JNE3396,-9.93083004
556.25,506,1,JNE3396,-9.93083004
556.25,506,1,JNE3396,-9.93083004
500,455,1,J0022,-9.89010989
500,455,1,J0022,-9.89010989
500,455,1,J0022,-9.89010989
500,455,1,J0022,-9.89010989
500,455,1,J0022,-9.89010989
500,455,1,J0022,-9.89010989
500,455,1,J0022,-9.89010989
561.88,511,1,J0142,-9.956947162
561.88,511,1,J0142,-9.956947162
561.88,511,1,J0142,-9.956947162
561.88,511,1,J0142,-9.956947162
561.88,511,1,J0142,-9.956947162
561.88,511,1,J0142,-9.956947162
681.25,620,1,JNE3578,-9.879032258
681.25,620,1,JNE3578,-9.879032258
681.25,620,1,JNE3578,-9.879032258
681.25,620,1,JNE3578,-9.879032258
556.25,506,1,JNE3454,-9.93083004
556.25,506,1,JNE3454,-9.93083004
556.25,506,1,JNE3454,-9.93083004
556.25,506,1,JNE3454,-9.93083004
556.25,506,1,JNE3454,-9.93083004
556.25,506,1,JNE3454,-9.93083004
556.25,506,1,JNE3454,-9.93083004
681.25,620,1,JNE3562,-9.879032258
681.25,620,1,JNE3562,-9.879032258
681.25,620,1,JNE3562,-9.879032258
681.25,620,1,JNE3562,-9.879032258
681.25,620,1,JNE3562,-9.879032258
681.25,620,1,JNE3577,-9.879032258
681.25,620,1,JNE3577,-9.879032258
681.25,620,1,JNE3577,-9.879032258
681.25,620,1,JNE3577,-9.879032258
681.25,620,1,JNE3609,-9.879032258
681.25,620,1,JNE3609,-9.879032258
681.25,620,1,JNE3609,-9.879032258
681.25,620,1,JNE3609,-9.879032258
681.25,620,1,JNE3609,-9.879032258
681.25,620,1,JNE3609,-9.879032258
681.25,620,1,JNE3609,-9.879032258
681.25,620,1,JNE2270,-9.879032258
681.25,620,1,JNE2270,-9.879032258
681.25,620,1,JNE2270,-9.879032258
681.25,620,1,JNE2270,-9.879032258
681.25,620,1,JNE2270,-9.879032258
681.25,620,1,JNE2270,-9.879032258
787.5,717,1,JNE3506,-9.832635983
787.5,717,1,JNE3506,-9.832635983
787.5,717,1,JNE3506,-9.832635983
787.5,717,1,JNE3506,-9.832635983
787.5,717,1,JNE3506,-9.832635983
787.5,717,1,JNE3506,-9.832635983
787.5,717,1,JNE3506,-9.832635983
